,map_id,team1_id,team2_id,map_name,who_win,team_avg_total_kills_x,team_avg_headshots_x,team_avg_total_deaths_x,team_avg_kd_ratio_x,team_avg_damage_per_round_x,team_avg_grenade_damage_per_round_x,team_avg_maps_played_x,team_avg_rounds_played_x,team_avg_kills_per_round_x,team_avg_assists_per_round_x,team_avg_deaths_per_round_x,team_avg_saved_by_teammates_per_round_x,team_avg_saved_teammates_per_round_x,team_avg_rating_x,team_avg_kill_death_x,team_avg_kill_round_x,team_avg_rounds_with_kills_x,team_avg_kill_death_difference_x,team_avg_total_opening_kills_x,team_avg_total_opening_deaths_x,team_avg_opening_kill_ratio_x,team_avg_opening_kill_rating_x,team_avg_team_win_percent_after_first_kill_x,team_avg_first_kill_in_won_rounds_x,team_avg_total_kills_y,team_avg_headshots_y,team_avg_total_deaths_y,team_avg_kd_ratio_y,team_avg_damage_per_round_y,team_avg_grenade_damage_per_round_y,team_avg_maps_played_y,team_avg_rounds_played_y,team_avg_kills_per_round_y,team_avg_assists_per_round_y,team_avg_deaths_per_round_y,team_avg_saved_by_teammates_per_round_y,team_avg_saved_teammates_per_round_y,team_avg_rating_y,team_avg_kill_death_y,team_avg_kill_round_y,team_avg_rounds_with_kills_y,team_avg_kill_death_difference_y,team_avg_total_opening_kills_y,team_avg_total_opening_deaths_y,team_avg_opening_kill_ratio_y,team_avg_opening_kill_rating_y,team_avg_team_win_percent_after_first_kill_y,team_avg_first_kill_in_won_rounds_y
361,655,5973,6667,0,1,125.2,42.52,92.0,1.156,85.96000000000001,6.4799999999999995,5.8,151.4,0.8099999999999999,0.15399999999999997,0.704,0.118,0.12000000000000002,1.2280000000000002,1.144,0.808,67.4,24.4,15.0,8.8,1.482,1.062,61.6,15.059999999999999,153.0,50.44,152.0,1.02,71.83999999999999,4.22,9.0,227.8,0.666,0.09999999999999999,0.66,0.068,0.086,1.012,1.018,0.66,99.2,0.8,20.8,26.0,0.9440000000000002,0.922,60.720000000000006,11.66
362,618,9455,5973,4,1,179.2,38.42,155.2,1.166,75.82000000000001,5.08,9.4,259.0,0.69,0.15200000000000002,0.6,0.09,0.084,1.142,1.084,0.634,45.8,4.4,10.0,10.2,0.9499999999999998,0.978,77.84,13.2,149.2,39.58,147.8,0.998,72.22,3.7,7.8,220.8,0.668,0.124,0.6719999999999999,0.09,0.08399999999999999,1.032,0.9800000000000001,0.6620000000000001,96.8,-2.6,23.2,20.6,1.184,1.048,71.1,16.38
363,149,5973,5995,6,1,234.6,33.46,196.8,0.9400000000000001,63.58,3.7,11.8,310.8,0.596,0.11200000000000002,0.512,0.074,0.086,0.9239999999999998,0.916,0.5980000000000001,118.6,19.2,24.4,14.8,1.5060000000000002,0.874,60.58,11.399999999999999,93.0,40.36,88.0,0.86,63.67999999999999,5.08,4.8,130.4,0.572,0.1,0.5399999999999999,0.072,0.084,0.8859999999999999,0.5959999999999999,0.40800000000000003,37.0,-0.4,9.4,10.2,0.55,0.6220000000000001,41.32000000000001,10.82
364,11,9215,11251,2,0,329.6,45.260000000000005,273.4,1.21,77.74000000000001,4.9799999999999995,18.4,456.2,0.72,0.142,0.598,0.09,0.092,1.17,1.0979999999999999,0.696,106.0,13.2,24.4,18.0,1.524,1.0859999999999999,72.88000000000001,15.02,398.8,49.120000000000005,335.0,1.19,77.36,4.0200000000000005,22.0,548.4,0.722,0.11199999999999999,0.6100000000000001,0.078,0.082,1.146,0.9600000000000002,0.6479999999999999,107.8,-5.4,27.8,22.0,1.258,1.0739999999999998,72.4,16.360000000000003
365,622,10577,11518,3,0,452.0,48.32,469.4,0.9759999999999998,73.38,3.2,23.6,676.2,0.67,0.10400000000000001,0.69,0.072,0.078,1.014,0.97,0.6699999999999999,256.6,-17.6,56.0,55.8,1.1480000000000001,1.0219999999999998,70.26000000000002,15.080000000000002,463.0,51.21999999999999,445.2,1.036,75.86,3.4,24.4,662.0,0.698,0.11200000000000002,0.6739999999999999,0.08600000000000001,0.08199999999999999,1.066,0.9960000000000001,0.6839999999999999,228.0,2.6,51.8,50.8,1.058,1.0100000000000002,78.96,15.580000000000002
366,47,4608,4494,3,1,378.8,47.6,330.0,1.1460000000000001,75.53999999999999,3.54,18.8,545.8,0.692,0.11400000000000002,0.606,0.07400000000000001,0.08,1.124,1.1460000000000001,0.692,234.2,49.2,55.4,40.2,1.338,1.0559999999999998,75.52000000000001,13.9,284.2,47.760000000000005,280.4,1.026,72.22,3.2199999999999998,16.4,432.6,0.656,0.10200000000000001,0.65,0.07600000000000001,0.06999999999999999,1.03,1.024,0.658,181.2,3.0,38.0,42.8,0.97,0.96,73.34,14.059999999999999
367,270,8135,6211,2,0,360.0,45.839999999999996,323.0,1.116,74.94000000000001,3.88,20.0,518.0,0.694,0.124,0.624,0.098,0.096,1.098,1.0779999999999998,0.674,154.2,15.4,33.8,32.4,1.072,1.014,73.8,14.7,134.2,41.3,115.2,1.172,76.88,4.66,7.0,189.0,0.71,0.15000000000000002,0.61,0.11400000000000002,0.11399999999999999,1.1560000000000001,0.9179999999999999,0.626,21.8,-3.2,4.4,5.8,1.7259999999999998,0.9059999999999999,80.0,15.459999999999999
368,376,7532,6665,4,1,267.8,49.17999999999999,236.8,1.1300000000000001,78.32000000000001,5.0200000000000005,15.0,370.6,0.718,0.10800000000000001,0.6359999999999999,0.09,0.088,1.126,1.0939999999999999,0.694,134.4,16.6,31.8,27.4,1.166,1.032,75.53999999999999,15.040000000000003,352.4,41.9,352.8,1.018,72.13999999999999,5.1,19.6,536.8,0.66,0.134,0.6539999999999999,0.084,0.08600000000000001,1.042,1.018,0.66,242.8,-0.4,56.8,52.6,1.1219999999999999,1.034,73.74,15.4
369,716,6667,4608,1,0,357.2,48.63999999999999,325.8,1.1199999999999999,73.58,6.480000000000001,19.4,534.6,0.67,0.12,0.608,0.09000000000000001,0.092,1.098,1.1199999999999999,0.67,242.0,31.4,56.2,50.0,1.262,1.034,71.67999999999999,13.74,257.6,47.339999999999996,237.8,1.08,71.84,6.8,15.0,402.0,0.64,0.12,0.592,0.078,0.082,1.076,1.08,0.64,175.6,19.8,41.0,39.2,1.0559999999999998,1.014,74.11999999999999,14.26
370,252,4773,9565,4,1,187.6,39.04,173.0,1.0899999999999999,75.2,3.88,9.6,270.4,0.6960000000000001,0.13799999999999998,0.6399999999999999,0.10200000000000001,0.098,1.0939999999999999,1.0539999999999998,0.69,99.6,6.6,20.2,20.4,1.018,0.9880000000000001,73.17999999999999,13.38,62.0,46.66,73.4,0.852,67.75999999999999,5.2,4.0,105.0,0.5900000000000001,0.10599999999999998,0.6980000000000001,0.08199999999999999,0.08199999999999999,0.914,0.852,0.5900000000000001,44.2,-11.4,10.0,11.0,0.916,0.9700000000000001,65.62,15.36
371,395,9565,4494,2,1,199.4,44.019999999999996,177.2,1.116,78.47999999999999,3.88,10.2,271.6,0.726,0.132,0.6559999999999999,0.096,0.10200000000000001,1.114,1.116,0.726,133.4,22.2,29.6,29.0,1.02,1.02,74.64,15.260000000000002,257.0,43.620000000000005,241.2,1.0799999999999998,74.68,3.1,14.2,378.6,0.6819999999999999,0.10999999999999999,0.634,0.09200000000000001,0.08399999999999999,1.086,1.05,0.67,154.8,7.0,35.8,33.6,1.218,1.04,69.64,14.780000000000001
372,22,9215,4773,6,0,137.8,45.6,100.8,1.3699999999999999,81.0,5.779999999999999,7.6,181.0,0.7619999999999999,0.156,0.5599999999999999,0.09600000000000002,0.088,1.262,1.594,0.8,35.0,20.4,7.2,6.8,1.38,1.018,91.66,13.74,232.4,40.82000000000001,214.8,1.108,76.75999999999999,6.5,12.8,338.0,0.6960000000000001,0.174,0.632,0.118,0.12000000000000002,1.114,0.8960000000000001,0.626,70.4,-13.0,15.0,16.2,1.15,0.9560000000000001,71.72,14.440000000000001
373,399,7532,5752,0,1,219.0,45.24,210.4,1.052,74.32,5.9,12.4,322.2,0.6779999999999999,0.11200000000000002,0.654,0.09200000000000001,0.1,1.044,1.058,0.67,133.6,7.4,29.4,30.4,1.0859999999999999,0.992,76.42,14.580000000000002,192.0,39.5,170.8,1.1600000000000001,75.48,5.24,10.6,274.4,0.696,0.13,0.622,0.086,0.082,1.1179999999999999,1.184,0.708,120.4,22.8,26.2,25.0,1.784,1.014,75.26,13.52
374,375,5973,7020,5,0,125.6,41.339999999999996,111.4,1.1219999999999999,77.21999999999998,4.459999999999999,7.0,170.0,0.726,0.12,0.6539999999999999,0.092,0.098,1.1320000000000001,1.1480000000000001,0.734,74.4,15.0,19.6,14.4,1.342,1.126,75.03999999999999,17.479999999999997,163.8,44.1,154.0,1.0259999999999998,70.54,3.8199999999999994,8.4,247.2,0.638,0.118,0.63,0.11000000000000001,0.10800000000000001,1.04,1.064,0.6439999999999999,85.8,12.0,18.2,18.4,0.9180000000000001,0.924,82.1,11.72
375,385,5752,11595,0,0,201.6,39.239999999999995,155.4,1.34,80.08,6.08,11.0,268.0,0.752,0.146,0.58,0.082,0.08199999999999999,1.2240000000000002,1.34,0.752,132.0,46.2,29.2,24.2,1.6620000000000001,1.06,80.82000000000001,14.24,180.4,44.540000000000006,173.0,1.016,70.38000000000001,5.159999999999999,10.2,266.8,0.642,0.124,0.632,0.062,0.064,1.0219999999999998,1.0,0.6319999999999999,98.4,1.2,23.2,23.6,1.078,1.014,77.84,15.74
376,77,6667,6665,5,0,297.0,47.64,282.4,1.066,72.36,3.6,16.6,451.8,0.656,0.12000000000000002,0.628,0.082,0.082,1.0580000000000003,1.042,0.654,191.0,8.6,44.4,41.8,1.166,1.02,72.53999999999999,15.079999999999998,152.6,43.88,160.4,0.9700000000000001,69.96,6.659999999999999,9.2,243.8,0.624,0.134,0.6499999999999999,0.088,0.092,0.986,0.9700000000000001,0.624,103.6,-7.8,19.8,28.0,0.7260000000000001,0.874,74.96000000000001,13.12
377,296,4869,10503,0,1,172.2,48.379999999999995,178.8,0.9540000000000001,73.64,4.840000000000001,9.8,258.2,0.662,0.10400000000000001,0.698,0.088,0.09200000000000001,1.0139999999999998,0.9560000000000001,0.658,104.8,-6.0,26.0,22.8,1.176,1.0639999999999998,72.2,16.839999999999996,132.2,44.019999999999996,119.2,1.122,71.86000000000001,5.04,7.2,195.6,0.6759999999999999,0.11599999999999999,0.6079999999999999,0.10400000000000001,0.09599999999999999,1.088,1.122,0.6759999999999999,89.4,13.0,19.8,18.2,1.114,1.018,80.74000000000001,14.820000000000002
378,340,11726,6665,2,1,227.8,50.58,240.4,0.952,71.58,2.7800000000000002,13.6,351.0,0.648,0.126,0.688,0.1,0.1,1.0059999999999998,0.8039999999999999,0.588,24.6,-8.0,5.2,6.2,1.008,0.9400000000000001,59.17999999999999,15.2,266.2,44.88000000000001,261.4,1.042,73.44,3.9200000000000004,15.4,395.6,0.674,0.128,0.654,0.078,0.082,1.052,1.042,0.674,182.8,4.8,39.8,38.8,1.252,1.0139999999999998,72.94000000000001,14.540000000000001
379,308,4494,11251,3,1,282.0,47.56,269.8,1.054,73.14,3.1799999999999997,16.0,420.0,0.6719999999999999,0.10600000000000001,0.644,0.07400000000000001,0.074,1.05,1.044,0.6719999999999999,171.4,7.2,35.8,39.4,0.994,0.968,73.32000000000001,14.080000000000002,314.0,48.42,297.0,1.0559999999999998,75.32000000000001,3.8200000000000003,15.0,451.0,0.6880000000000001,0.10800000000000001,0.656,0.08,0.074,1.0619999999999998,1.0020000000000002,0.6679999999999999,179.2,0.2,38.2,42.0,1.002,0.9620000000000001,73.44000000000001,14.3
380,318,4494,4773,2,0,287.8,44.28,270.0,1.084,74.14000000000001,3.1,16.8,424.0,0.682,0.11400000000000002,0.634,0.082,0.084,1.0779999999999998,1.0819999999999999,0.682,192.0,17.8,43.4,38.2,1.2240000000000002,1.0379999999999998,68.9,13.76,430.8,47.120000000000005,380.6,1.1320000000000001,75.84,4.040000000000001,24.8,618.2,0.696,0.122,0.614,0.09,0.09,1.136,1.06,0.662,176.2,13.4,43.8,32.2,1.416,1.1039999999999999,73.52000000000001,16.02
381,153,5973,11309,3,0,208.2,45.940000000000005,184.4,1.1320000000000001,78.79999999999998,3.2199999999999998,11.6,290.8,0.716,0.11600000000000002,0.634,0.088,0.07799999999999999,1.134,1.094,0.6980000000000001,130.8,15.8,31.4,25.8,1.212,1.082,76.1,16.52,239.2,44.900000000000006,229.2,1.048,75.44000000000001,3.66,12.6,350.2,0.682,0.118,0.66,0.08,0.072,1.068,1.39,0.736,91.6,4.0,21.4,17.0,1.034,1.182,74.44000000000001,16.92
382,585,5973,10399,1,0,307.6,42.839999999999996,281.6,1.026,70.66,5.5,16.4,454.8,0.6380000000000001,0.126,0.634,0.098,0.10400000000000001,1.0399999999999998,1.0219999999999998,0.638,183.2,20.8,40.0,31.6,1.26,1.0059999999999998,66.52000000000001,13.139999999999997,207.0,48.36,219.0,0.9899999999999999,71.2,6.380000000000001,12.8,328.6,0.646,0.12200000000000003,0.658,0.124,0.124,1.026,0.9219999999999999,0.634,81.8,-16.8,21.0,23.6,0.954,0.954,77.22,14.66
383,726,5995,10333,1,0,287.4,45.44,245.4,1.154,75.20000000000002,7.039999999999999,15.2,412.0,0.6839999999999999,0.128,0.5940000000000001,0.08600000000000001,0.086,1.1300000000000001,1.134,0.6839999999999999,177.2,34.6,41.8,36.4,1.2879999999999998,1.06,76.34,15.040000000000001,122.8,39.92,128.2,0.776,53.779999999999994,6.26,8.0,204.8,0.4840000000000001,0.094,0.5,0.08399999999999999,0.092,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,453,4608,4411,4,0,232.0,46.38000000000001,204.8,1.1380000000000001,75.16,3.6799999999999997,13.0,337.0,0.6880000000000001,0.10600000000000001,0.608,0.096,0.094,1.112,1.1380000000000001,0.6880000000000001,155.6,27.2,34.6,32.4,1.0699999999999998,1.02,81.47999999999999,15.2,255.2,39.22,256.6,0.986,73.62,3.1599999999999997,13.8,382.8,0.6639999999999999,0.132,0.672,0.11199999999999999,0.11000000000000001,1.036,0.9400000000000001,0.6359999999999999,128.8,-8.0,27.2,30.6,0.942,0.9639999999999999,70.46000000000001,13.679999999999998
385,69,7175,5378,6,0,73.6,49.16,80.6,0.9179999999999999,69.62,4.88,4.8,117.8,0.6239999999999999,0.124,0.68,0.096,0.098,0.9279999999999999,0.9179999999999999,0.6239999999999999,53.2,-7.0,9.6,14.0,0.628,0.8699999999999999,88.67999999999999,14.040000000000001,233.6,43.44,219.8,1.064,75.26000000000002,5.86,13.6,341.4,0.6839999999999999,0.14600000000000002,0.6459999999999999,0.08600000000000001,0.094,1.0719999999999998,1.064,0.6839999999999999,156.2,13.8,36.8,33.6,1.128,1.03,67.75999999999999,13.8
386,438,7175,10503,4,0,205.2,42.8,199.0,1.034,72.56,4.12,11.0,312.0,0.66,0.11000000000000001,0.638,0.10999999999999999,0.11200000000000002,1.058,1.034,0.66,143.6,6.2,33.6,28.6,1.2879999999999998,1.054,70.66,14.8,65.8,52.0,68.4,1.2920000000000003,71.44000000000001,3.4200000000000004,4.2,104.0,0.686,0.13799999999999998,0.606,0.08,0.088,1.076,1.2920000000000003,0.686,46.6,-2.6,10.4,11.0,0.78,0.978,76.82000000000001,13.180000000000001
387,500,11251,6211,6,0,673.6,47.2,574.2,1.178,79.56,6.68,33.8,912.6,0.736,0.14200000000000002,0.626,0.10400000000000001,0.10599999999999998,1.174,1.0999999999999999,0.72,322.8,42.2,74.4,60.0,1.25,1.072,72.75999999999999,15.419999999999998,149.8,37.14,120.8,1.2560000000000002,81.3,7.840000000000001,7.8,196.6,0.764,0.184,0.6120000000000001,0.096,0.1,1.1880000000000002,1.09,0.7020000000000001,20.2,0.2,3.8,5.0,0.642,0.868,52.48,9.620000000000001
388,209,6651,4411,0,1,226.4,44.120000000000005,195.0,1.1780000000000002,77.42,5.0200000000000005,12.0,312.0,0.72,0.13,0.622,0.092,0.094,1.1560000000000001,1.1960000000000002,0.732,140.2,30.4,32.6,24.0,1.54,1.1,73.17999999999999,14.64,206.8,40.739999999999995,200.2,1.034,74.96,5.119999999999999,11.2,306.0,0.6740000000000002,0.158,0.6519999999999999,0.088,0.092,1.068,1.0539999999999998,0.6759999999999999,127.2,8.6,29.6,33.6,0.9800000000000001,1.0,80.88,15.88
389,306,4411,9565,4,0,263.6,43.2,269.2,0.9879999999999999,74.06,3.46,15.2,396.4,0.668,0.136,0.6779999999999999,0.11400000000000002,0.11599999999999999,1.046,0.9860000000000001,0.6719999999999999,169.4,-5.2,34.8,40.0,0.9179999999999999,0.9600000000000002,73.20000000000002,13.62,48.8,48.88,54.0,0.8920000000000001,72.88,4.8999999999999995,2.6,76.0,0.6359999999999999,0.11199999999999999,0.718,0.08199999999999999,0.09,0.966,0.8920000000000001,0.6359999999999999,33.4,-5.2,8.2,6.2,1.3699999999999999,1.092,64.5,16.02
390,372,9565,4494,1,1,264.0,47.9,242.6,1.0939999999999999,77.34,7.58,15.4,377.4,0.692,0.14400000000000002,0.64,0.098,0.096,1.1199999999999999,1.06,0.6799999999999999,162.8,12.4,41.0,37.6,1.076,1.0539999999999998,77.62,16.0,190.8,51.6,168.8,1.026,72.92,6.860000000000001,11.0,280.2,0.624,0.118,0.6220000000000001,0.088,0.076,1.044,0.9880000000000001,0.608,89.4,6.6,19.8,22.6,0.842,0.9480000000000001,77.44,17.560000000000002
391,28,5005,9215,5,1,199.8,46.8,180.0,1.0479999999999998,72.80000000000001,2.8,11.0,283.0,0.674,0.09999999999999999,0.6559999999999999,0.08600000000000001,0.088,1.044,0.9800000000000001,0.65,94.2,-3.4,24.0,21.4,1.1440000000000001,1.046,70.03999999999999,16.060000000000002,402.0,45.0,330.0,1.22,75.9,4.720000000000001,21.0,569.4,0.706,0.126,0.582,0.092,0.094,1.166,1.0659999999999998,0.6519999999999999,151.4,13.8,34.2,31.4,1.1640000000000001,1.026,74.54,15.48
392,384,7532,9565,2,1,301.8,50.46,291.4,1.0379999999999998,74.79999999999998,5.0200000000000005,15.2,443.2,0.6779999999999999,0.124,0.658,0.094,0.096,1.066,1.02,0.668,170.2,7.8,37.0,37.2,0.994,0.9740000000000002,68.7,13.319999999999999,188.6,44.6,175.4,1.07,76.46,3.960000000000001,9.8,268.0,0.696,0.13,0.65,0.082,0.096,1.068,1.07,0.696,126.6,13.2,28.6,28.0,1.044,1.012,72.46,15.219999999999999
393,197,4411,11518,3,1,182.0,46.58,174.4,1.04,75.24,4.539999999999999,10.0,271.6,0.67,0.154,0.6459999999999999,0.08399999999999999,0.092,1.0539999999999998,1.04,0.67,128.4,7.6,28.4,28.8,1.112,1.034,74.76,15.6,478.0,51.379999999999995,464.4,1.024,75.56,3.3600000000000003,25.4,688.0,0.696,0.10800000000000001,0.6779999999999999,0.084,0.08399999999999999,1.058,0.986,0.6799999999999999,238.4,-1.6,54.0,53.8,1.044,1.002,78.68,15.540000000000001
394,171,4494,9565,1,1,299.0,42.839999999999996,300.6,1.016,69.23999999999998,5.26,17.2,475.6,0.63,0.11800000000000002,0.626,0.092,0.094,1.022,0.9960000000000001,0.6300000000000001,176.6,-4.8,40.4,37.4,1.22,1.0099999999999998,67.41999999999999,13.720000000000002,326.4,45.440000000000005,305.8,1.076,74.9,7.7,17.0,485.0,0.6739999999999999,0.132,0.63,0.098,0.1,1.094,1.046,0.662,209.4,11.6,49.0,44.0,1.2120000000000002,1.036,68.97999999999999,14.16
395,5,7020,4869,3,1,174.0,49.82000000000001,178.4,0.974,71.74000000000001,2.2399999999999998,9.6,260.8,0.662,0.092,0.682,0.08399999999999999,0.088,0.9920000000000002,0.958,0.65,86.4,-4.6,18.8,20.8,0.89,0.9540000000000001,63.6,12.88,342.6,48.339999999999996,329.8,1.0379999999999998,75.42,4.0,19.2,502.0,0.682,0.11200000000000002,0.658,0.07200000000000001,0.068,1.064,1.0379999999999998,0.682,237.6,12.8,54.6,45.6,1.2759999999999998,1.056,71.33999999999999,15.14
396,629,4411,7532,0,1,227.4,44.080000000000005,223.2,1.034,74.6,5.74,12.6,339.4,0.6799999999999999,0.134,0.664,0.096,0.10800000000000001,1.058,0.8620000000000001,0.556,121.6,10.6,26.2,21.2,0.9780000000000001,0.834,57.839999999999996,11.9,209.2,45.660000000000004,203.0,1.0380000000000003,74.38,6.08,11.8,306.6,0.678,0.11000000000000001,0.662,0.098,0.10600000000000001,1.0379999999999998,1.0380000000000003,0.6719999999999999,126.0,5.0,27.2,28.4,1.062,0.9880000000000001,75.5,14.6
397,605,7175,6667,1,1,239.2,43.7,240.0,0.9979999999999999,70.75999999999999,6.76,12.8,374.6,0.638,0.11200000000000002,0.6380000000000001,0.118,0.118,1.03,0.9979999999999999,0.638,161.6,-0.8,35.4,39.6,0.93,0.9640000000000001,73.74000000000001,13.5,281.6,52.379999999999995,262.0,1.0859999999999999,72.82000000000001,5.74,15.0,418.4,0.6699999999999999,0.10799999999999998,0.6239999999999999,0.1,0.10600000000000001,1.09,1.0859999999999999,0.6699999999999999,190.4,19.6,47.2,42.0,1.308,1.1199999999999999,69.1,15.920000000000002
398,416,9455,4494,2,1,212.4,37.28,194.0,1.0939999999999999,75.1,4.84,12.0,310.0,0.6839999999999999,0.15000000000000002,0.6260000000000001,0.08399999999999999,0.08600000000000001,1.1039999999999999,0.992,0.65,98.0,-1.6,23.6,19.4,1.338,1.064,65.24,15.36,238.6,44.940000000000005,226.2,1.08,73.97999999999999,3.04,13.8,355.0,0.6759999999999999,0.11200000000000002,0.6359999999999999,0.082,0.08399999999999999,1.0719999999999998,1.078,0.6759999999999999,159.8,12.4,34.8,33.0,1.1320000000000001,1.0139999999999998,68.80000000000001,13.5
399,501,8297,11044,1,0,222.4,41.260000000000005,214.4,1.03,75.3,6.42,13.2,331.6,0.6599999999999999,0.132,0.652,0.078,0.086,1.05,1.014,0.6459999999999999,126.4,0.0,27.8,29.2,1.152,0.9880000000000001,65.7,13.84,232.0,49.67999999999999,222.8,1.076,75.2,6.42,13.0,337.6,0.688,0.136,0.6439999999999999,0.10999999999999999,0.12,1.1,0.15,0.10600000000000001,8.8,-3.4,2.0,2.6,0.154,0.192,18.0,4.62
400,677,5973,11309,0,0,248.2,40.059999999999995,243.8,1.026,77.72,5.5200000000000005,13.0,357.6,0.7,0.13,0.682,0.086,0.096,1.0559999999999998,1.026,0.7,168.8,4.4,36.6,32.2,1.0719999999999998,1.0,70.03999999999999,13.920000000000002,247.6,40.14,240.2,1.048,72.79999999999998,4.78,14.2,372.2,0.666,0.126,0.6359999999999999,0.078,0.088,1.048,1.016,0.644,145.4,0.8,32.0,35.2,0.992,0.9640000000000001,81.11999999999999,14.5
401,316,7175,5995,6,0,158.6,39.08,144.2,1.1039999999999999,76.54,7.159999999999999,7.8,226.8,0.702,0.14400000000000002,0.634,0.10799999999999998,0.10600000000000001,1.096,1.1039999999999999,0.702,107.2,14.4,22.4,22.8,1.02,0.9959999999999999,80.02,14.36,120.2,39.760000000000005,102.0,1.184,81.96,5.9799999999999995,5.2,157.4,0.7619999999999999,0.124,0.642,0.096,0.094,1.1720000000000002,1.184,0.7619999999999999,75.6,18.2,17.0,15.8,1.158,1.036,80.42,14.86
402,480,6667,10503,3,0,310.2,46.86,305.8,1.022,73.88,3.2399999999999998,15.4,464.0,0.6719999999999999,0.1,0.662,0.06000000000000001,0.062,1.0299999999999998,1.022,0.6719999999999999,212.0,4.4,42.2,49.2,0.976,0.952,75.83999999999999,13.680000000000001,229.6,45.14,224.8,1.0260000000000002,77.02000000000001,4.659999999999999,11.2,326.0,0.688,0.11000000000000001,0.6759999999999999,0.088,0.08,1.0439999999999998,1.0059999999999998,0.676,130.6,-1.2,29.8,29.6,1.05,1.0100000000000002,66.76,14.779999999999998
403,170,4494,4863,0,0,254.6,41.019999999999996,220.6,1.1760000000000002,75.93999999999998,5.08,14.0,356.0,0.712,0.118,0.6160000000000001,0.09,0.09,1.1300000000000001,1.1320000000000001,0.694,134.4,19.8,33.4,25.2,1.522,1.1059999999999999,76.1,15.84,154.2,43.28,148.2,1.048,75.94,3.7399999999999998,8.0,227.0,0.6780000000000002,0.12200000000000003,0.654,0.08,0.08,1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,734,6665,4411,3,0,226.6,41.56,240.8,0.9799999999999999,73.44000000000001,3.46,12.4,349.0,0.648,0.122,0.6679999999999999,0.072,0.074,1.002,0.9799999999999999,0.648,158.4,-14.2,34.4,38.8,1.226,0.992,67.44,14.16,194.2,46.46,191.2,1.012,74.32000000000001,4.380000000000001,11.0,293.6,0.664,0.15,0.658,0.08199999999999999,0.09000000000000001,1.034,1.012,0.664,136.6,3.0,30.4,31.2,1.08,1.0299999999999998,72.8,15.779999999999998
405,441,7020,7461,0,0,186.6,45.98,149.4,1.254,79.38000000000001,5.58,9.8,246.8,0.7540000000000001,0.122,0.5999999999999999,0.11000000000000001,0.11199999999999999,1.194,1.312,0.778,79.0,28.4,17.8,13.2,1.392,1.1019999999999999,78.64,14.940000000000001,347.8,46.980000000000004,337.0,1.036,75.38,4.619999999999999,19.0,505.0,0.6900000000000001,0.11599999999999999,0.6679999999999999,0.088,0.08800000000000001,1.06,1.03,0.688,201.8,7.4,44.4,40.8,1.162,1.0299999999999998,70.2,14.7
406,706,4411,8297,2,0,268.4,42.779999999999994,270.8,1.0,74.14000000000001,2.9000000000000004,15.6,403.4,0.666,0.118,0.6719999999999999,0.078,0.09,1.026,0.982,0.6639999999999999,170.0,-6.8,40.2,42.6,0.942,1.008,72.62,15.420000000000002,286.0,40.220000000000006,258.4,1.108,76.44000000000001,3.4200000000000004,16.0,409.8,0.696,0.122,0.6379999999999999,0.08399999999999999,0.088,1.104,1.018,0.668,146.6,2.4,34.0,31.2,1.274,1.024,68.84,14.34
407,645,6902,10399,4,0,145.8,39.980000000000004,132.6,1.268,73.88,2.9,8.6,215.8,0.704,0.11600000000000002,0.588,0.084,0.07200000000000001,1.1400000000000001,1.2900000000000003,0.714,85.8,14.8,18.8,14.0,4.297999999999999,1.1540000000000001,71.5,15.180000000000001,184.6,48.3,190.4,0.986,74.03999999999999,4.22,11.0,273.4,0.6799999999999999,0.122,0.692,0.11400000000000002,0.11599999999999999,1.036,0.9640000000000001,0.674,97.4,-7.4,18.6,25.6,0.776,0.9,68.22,11.84
408,177,5973,4773,4,1,165.2,39.839999999999996,150.8,1.03,75.08000000000001,3.7,8.4,225.8,0.6940000000000001,0.12000000000000002,0.6820000000000002,0.084,0.09,1.062,0.984,0.682,94.4,1.8,23.6,19.2,1.226,1.092,69.28,17.439999999999998,241.2,39.42,217.8,1.106,75.28,3.6799999999999997,13.2,343.2,0.704,0.134,0.634,0.096,0.094,1.09,1.0459999999999998,0.6839999999999999,96.8,5.0,19.2,21.2,0.95,0.9719999999999999,69.56,12.68
409,610,4869,6667,0,1,351.8,44.519999999999996,348.0,1.022,75.02000000000001,5.2,18.6,520.6,0.678,0.13,0.6679999999999999,0.082,0.084,1.042,1.01,0.678,229.6,0.2,49.0,48.8,1.034,1.0,71.76,14.319999999999999,140.2,47.1,123.2,1.146,77.3,4.839999999999999,7.8,198.6,0.7040000000000001,0.12,0.6199999999999999,0.08,0.08199999999999999,1.114,1.146,0.7040000000000001,95.0,17.0,21.4,18.6,1.268,1.048,81.26,14.680000000000001
410,741,9565,6667,4,1,136.8,48.04,129.4,1.02,75.12,3.5,7.6,199.4,0.6639999999999999,0.13,0.654,0.078,0.10800000000000001,1.054,1.02,0.6639999999999999,93.8,7.4,19.6,18.8,1.0059999999999998,0.978,62.839999999999996,11.9,146.8,48.12,124.2,1.198,81.76,2.78,6.8,194.6,0.764,0.13,0.646,0.094,0.09400000000000001,1.162,1.182,0.766,85.4,18.8,18.6,19.2,1.1,0.9960000000000001,74.7,14.6
